cleaned_text,Sarcastic
2 years ago today fans drove straight through that caution light pedal to the floor 😂 westillalivetho…,0
4 trying to pick good questions 😭,0
all the people i actually talk to at work left or is leaving 😭 like dang work be dry now,0
lmao 😂 we all died mahn 😩😭😭😂,0
potus realdonaldtrump another one of your dream team 😡,0
bless my moms soul she bought ham for thanksgiving she just gets me 😭 ham and mustard all day,0
i would of thrown up 😭 i can’t believe it lol,0
1 it happened what like 2-3 years ago 2 someone should go to prison resisting arrest 😂,0
it sure is monday isn’t it now 😡,0
i love the other guys in the video too i guess 😕,0
i love my puppies so much 😭 they really are my lil babies ❤,0
yea all are op 😂,0
a bed bath and beyond of opal and clouds i cant 😂,0
i liked a video from - reacting to old videos nashsnewvideo ❤ 😍,0
i️ hope y’all left a dollar 😡,0
i wear the same curse 😕,0
knights thats terrible 😕 how about we make you happy with a new one check our deals ns,0
5 picks in one half 😂,0
absolutely savage 😂,0
last i checked the library isn’t a place to do a photo shoot 😡,0
is it even possible to stop caring about someone 😕,0
702bish subtweeting what i tweeted “who has a kickback on sunday” 😂 bruh twitter isnt that serious i could care…,0
19samanthac90 she probably is 😂 probably asking them what the website is and if she can borrow a pen 🙈xx,0
daylight robbery by 😡,0
miss this feelin but can’t relate at the moment 😭,0
i just wana go home shower and take a long nap 😕,0
and here comes fresh meat army’s 😭 btsxamas amas,0
i assumed it was metal 😂,0
2 weeks is tryna play it cool for yall 😂 rt 1 week is waaaaay to fast i’ll wait 2 or 3,0
344kc 😂 good news is i think theyll always bee irrelevant,0
50brickz i just gotta work in the morning man imma be tired asf 😂,0
5secsofmusic i can’t stop laughing wth 😂,0
amas wtf in 7 am 😭 im in school man- btsxamas,0
and you mention her i’m dead 😭,0
happy birthday genz ❤ ilysm happy youre home hope its a good one bb 😘,0
i should just forward my paycheck right to tjmaxx 😕,0
no not that 😜also me i miss her 😭 who fuck if i know but i miss her,0
dattgyal sof pop nova gaia 😂,0
she sounds a lil too invested 😭,0
bitenobark dammit woman we are talking about the greater good 😂 biggieslim,0
really disappointed with amazon due to have a refund and they are not answering any emails disgusting customer service 😡,0
good morning from my happy veve 😄 babylove ❤ priceless 😍,0
what are the odds that twitter is trying brew up something 😂,0
i really just want to go ice skating 😕,0
all i gotta say is same 😂,0
i did everything is the same 😭,0
“bitch you look like me” 😭,0
1hr and 30mins late 😂 sorry sir hahaha,0
me either thought i was the only one she annoys the × out of me 😡,0
hanzal this year’s bigger more expensive hudler 😕,0
broken 😕,0
your toes are the crust of the pie 😂,0
i just wanna fresh start on life 😕,0
i️ wanna go to hooters 😕,0
hey can you dm me going through some stuff 😕,0
i am just praying that the modules i choose are good and easy to score 😕,0
8passcharlie so pull up your socks 😂,0
irani good morning my princess ❤ may this day of yours be filled with millions of reasons to smile have…,0
delete i dont see you showing him love either 😡,0
780613 i see jackson 😂,0
ppl who step on our shoes intentionally so 😡 101thingstobeleftin2017,0
in the mood for some bachata 😕,0
growth through what you go through 😕,0
eight women accuse charlie rose of sexual harassment via 😡,0
today ive been hating everything since the beginning 😡,0
4 likes on my shit youtube vid wow shout out to the people who care about my pointless shit 😂,0
fuck bro i couldn’t cop the af1 offs 😕,0
i guess she’s officially 12 now 😕,0
this is really sad sis wam yoh 😕,0
12jasmined please take her when you come 😂,0
6 o’clock in the winter feels like 10 o’clock 😭,0
3downnation i blame it on rbagg6 😂,0
i hate this damn process of tickets selling out in 10 seconds 😡,0
early am flex before i lost an earring 😕,0
dont tell ed that he will be 😡,0
long ass day at work i hate black friday with a passion 😡 on the bike now in my gym quick 15k then some light…,0
who is this disgusting broad 😡,0
kopite i suspect the psl signed some kind of contract with the city of ethekwini 😕,0
its bad enough i end up helping them pull their loose teeth out dont need to see all the teeth in their jaws 😭,0
accidentally just ate dick me 😂 imacelebrity2017,0
//are you from france because ma damn 😂 does that help,0
2018 gonna be lit 😂,0
man what old reruns of touched by an angel will never be the same 😭,0
grrrrr hate it when the whimps get chosen for every trial amir better not be another gillian mckieth 😡,0
8-2 sounds real trash 😂,0
absolutely cracks me up 😂 it’s like bridget jones diary the jungle version brilliant 👏🏻👏🏻👏🏻 you mean buy a the tops 😜men are dumb and i am gonna scam n take advantage of it 😡lmacca it just irritates me 😡 you must love me then 😜couples ❤ looking for the perfect christmas gift we got you covered with special king amp queen hoodies 😍,0
7100s niggas ain’t even get a chance to play the steelers yet and he don’t like us 😂,0
👏🏻 i can’t wait someone asleep though 😂 xx,0
invisibl3 dont get me started cuz people gonna pay for this tuesday 😡 onthenumbers 😂,0
asc wheres the g hangout link for the loa 😭,0
and he picked one of my faves shut up this is the best thing ever 😭,0
i’m so glad ayden doesn’t want siblings ☺️ i wish i could have the surgery already 😕,0
allyybabby you’re so nasty 😂,0
one its not christmas yetits not even feckin december 😡,0
7majordaysies is it donut sunday 😳,0
i was excited for this week off and then i realized i have a bunch of homework to do 😕,0
miss u dad 😭,0
are you kidding me you were beating them all game and gave the game away with less than 1 minute left 😡,0
just kill them i’m sick of perverts hurting the innocent it’s a depravity that deserves death as far as i’m concerned 😡,0
1 houuuurrrr before the red carpet first time to watch ama’s because of bts 😂 btsxamas,0
is that dennis wise he’s picking up 😂,0
dangerous bus driving 😡 puts me off using publictransport that goes on the freeway in melbourne,0
amy is only 3 and she stared crying cause she can’t figure out a puzzle my poor baby 😭,0
fucking text me before i kill you 😡,0
thats not good jay 😕 can you tell us what postcode area you were in when trying to access the netw…,0
damn 😕,0
hxll8 lt 😡 isis coward / daesh terror propaganda pls suspend rapidly …,0
what the actually fuck 😡,0
my dad makes me so stressed when i drive 😡,0
so much wrong and disgusting and evil in that 😡,0
pizza cravings but see where i dey 😡,0
stupidity 😡,0
i think the shittest feeling in the world is when people only talk to you when they need or want something 😕,0
alwaysssssss i might not act like it but i want to be all up under you 😭,0
d4nbrown theres always some fucking idiots that cant just enjoy themselves and have to try and prove a point to someone 😕,0
and of course the chiefs decide to play like absolute garbage and allow the giants to win the game smdh 😡,0
lmfaooo why am i just seeing this 😭 dontcutmeoff,0
1trug lol i got hoes in different area codes 😂,0
i feel bad is being treated likes hes the most irrelevant one on the las vegas trip 😕,0
damn wish i got that 😕,0
but too dumb to stay off train tracks 😡,0
always my go to nothing will ever top 😭,0
football hands down 😡,0
currently frustrated with how slow my internet is 😡,0
amp kissed on 😭,0
heyyyy pass the ball to klay 😡,0
missin the fellas from back home 😔,0
bitches be so gay 😭 then boom she posting ultrasounds 😂😂,0
1982lfc i aint working for nowt 😂 im all about making money me not losing it,0
i wish the indians would go after dee gordon 😕,0
isabel catching chivo cheating on her broke my heart 😕 clubdecuervos,0
still have to wait for the 23rd in the uk though that sucks 😡,0
i see andi and no one but andi 😭,0
big bs 😡 she’s unemployable because she has no profitable talent,0
3 oclock nap time is serious 😭,0
rhoc meghan’s faces get over yourself so judgy 😡,0
cuuuuhhhhz that not what i needed 😕,0
0hhtaylor i’m saying ian ask for suggestions just leave it as the damn number 😭,0
tomlinson im so proud of you ❤11 hrs of sleep sheeeeet 😂5 shots of tequila later 😭 hey remember that one time i trolled you for an hour yeah,0
our research presentation and then we got a 100 😂,0
all my fat going in my face😩 don’t think i’m cute anymore 😂,0
all these vine threads amp nobody got the “in me mums uterus” one 😭,0
they don’t look that bad 😂,0
miss my baby so much 😭 this shit killing me,0
i wanna take a year off from life and hitchhike through europe 😕,0
5150key right 😂 cause that’s out,0
damn edgar let my boy have fun 😂,0
